,clean_text,retweets,favorites
293,bmw x1 ground clearance  ,0.0,0.0
294,BMW Series i i Series dr Convertible Gasoline L Cyl Melbourne Red Metallic   -19255-0/1?ff3=2&toolid=10039&campid=5337386977&item=291983333247&vectorid=229466&lgeo=1&utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
295,So this is what happens when you drive through freezing fog! …  ,0.0,0.0
296,BMW has officially removed all connectedDrive services of cars and older starting today! https://,0.0,0.0
297,BMW Series Production CFRP:   via,0.0,0.0
298,New post on my blog: maintenance on bmw  ,0.0,0.0
299,New post on my blog: bmw tee times  ,0.0,0.0
300,New post on my blog: bmw racing school  ,0.0,0.0
301,  woowag.com german-cars- bmw  ,0.0,0.0
302,New post on my blog: bmw bluetooth audio  ,0.0,0.0
303,It's the final day of our Sales Event! Start the new year on the right wheel!  ,0.0,0.0
304,"BMW i rive AWD .. Open on /01/17 .. Large Awesome Selection, Low Prices, Good Credit, Bad...  ",0.0,0.0
305,Thank you Mohamed for choosing Unique Motors of Tampa! We know you'll enjoy your new BMW i!  ,0.0,0.0
306,nick_scura in a different light … .,0.0,0.0
307,Santos asked if we should get a white BMW X5 while we are in Portland,0.0,0.0
308,"One thing about Audi Benz and BMW once u start playing with the Ms,AMGS, S ,OR RS that maintenance a bitch",0.0,0.0
309,BMW Series Maintenance Light Reset Instructions -   ies-maintenance-light-reset-instructions/ …,0.0,0.0
310,: Touch Up Paint Kit BMW Jet Black / MINI Black : Touch Up Paint Kit BMW Jet Black … https://,0.0,0.0
311,BMW d PS PACK COMFORT Klimaaut. Xenon . ps-pack-comfort-klimaaut-xenon/?utm_source=ReviveOldPost&utm_mediumcial&utm_campaign=ReviveOldPost …,0.0,0.0
312,WNorkle won the circuit race 'Oldtimer Cup' with a BMW E9 CSL Batmobile!,0.0,0.0
313,Check out Billy and his new ride! Congratulations on your NEW !,0.0,0.0
314,reviews history of the in new videos:  ,3.0,5.0
315,I am unable to can. Does BMW know about this,0.0,0.0
316,BMW for Sale in Australia   ycles/03999-bmw-1150-gs-39245.html …,0.0,0.0
317,New post on my blog: bmw lease takeover  ,0.0,0.0
318,New post on my blog: bmw m3 automatic  ,0.0,0.0
319,New post on my blog: bmw key holder  ,0.0,0.0
320,Blancpain GT Series/Endurance:2015 BMW Z4 GT3 ( BMW Sports Trophy Team Marc VDS) Spa24h Coloring Edition,0.0,0.0
321,Just in! An incredible BMW M1 barn find with just 29km. Stored & forgotten in an Italian garage since ! . hotos/pcb.1095817100526702/1095813363860409/?type=3&theater …,0.0,0.0
322,"BMW ’s i3 electric car is getting a bigger battery,... https://",0.0,0.0
323,  BMW Releases Videos on the History of the Series  ,0.0,0.0
324,bmw wheel bolt pattern  ,0.0,0.0
325,bmw performance chip  ,0.0,0.0
326,BMW -Series i i Series New dr Sedan Automatic Gasoline L Cyl Alpine White   -19255-0/1?ff3=2&toolid=10039&campid=5337386977&item=291983332292&vectorid=229466&lgeo=1&utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
327,BMW -Series i i Series New dr Sedan Automatic Gasoline L Cyl Mineral White…   -19255-0/1?ff3=2&toolid=10039&campid=5337386977&item=291983332218&vectorid=229466&lgeo=1&utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
328,bmw m3 performance parts  ,0.0,0.0
329,Police: BMW Slams Into Oxnard Home At End Of Pursuit  ,0.0,0.0
330,the good news is that BMW is getting ad time,0.0,0.0
331,Just testing panel with HHO in BMW X5 CC  ,0.0,0.0
332,HOW TO Replace Upper Windshield Weather Molding/Trim BMW Series Series E90 E39 I I M5 M3 ⇒ https://,0.0,0.0
333,BMW -Series Diesel Ld rive - Exterior and Interior Walkaround - Chicago Au ⇒ https://,0.0,0.0
334,VW Golf MK4 TwinTurbo vs. BMW Z4 ⇒ https://,0.0,0.0
335,BMW - 再生リスト ⇒ https:// stLNC23_chYo5k-C_mXGnyrCMfKV4HclkNR …,0.0,0.0
336,Police: BMW slams into Oxnard home at end of  ,2.0,1.0
337,Why Are BMW alloys weak af,0.0,0.0
338,BMW giving a healthy competition out here! Can SHE keep up?,0.0,0.0
339,My mom literally goes to the BMW dealership every single weekend to have it washed inside and out while she drinks free Starbucks,0.0,7.0
340,Driver reunited with BMW after losing it in car park months ago . anchester-news/driver-reunited-bmw-after-losing-12389536=ios_MENNewsApp_AppShare_Click_Twitter …,0.0,0.0
341,"Mine were mine: Lotus R Sports Racer, E92 BMW M3. And everything I slung round the Nordschleife in Project CARS, obvs. https:// atus/815276677307781121 …",0.0,0.0
342,Shopping for a vehicle? Check out our newest addition: BMW Series: . s/3-7359096 …,0.0,0.0
343,BMW M1 found abandoned in Italian garage for years   d_News/LbjMA … via,2.0,1.0
344,When You Want A BMW So Bad But Can't Afford It..,6.0,8.0
345,Your BEST resource for BMW cars and SUVs for sale and FREE is   in updated hourly,0.0,0.0
346,Another BMW M4 GTS Damaged After Crash -  ,0.0,0.0
347,Recap - BMW Series Gran Coupe to move into the BMW Series family  ,0.0,1.0
348,"BMW is one of the best car makers on the planet, yet it's not making full use of...   by via",0.0,0.0
349,"BMW is one of the best car makers on the planet, yet it's not making full use of...   by via",0.0,0.0
350,Just in! We have recently added a BMW Series to our inventory. Check it out :  ,0.0,0.0
351,Rare BMW found abandoned in Italian garage for years . …,0.0,0.0
352,it's a fucking tweet gomd,0.0,0.0
353,ISO a rich kid to throw a huge party since his parents got him a BMW instead of a Mercedes,1.0,9.0
354,Ending on high note... just picked up this BMW X3 for the Mrs. … .,0.0,0.0
355,"outperforming by 5% (last days) at   , based on automated",0.0,0.0
356,"current trading mode is BUY at   , based on automated",0.0,0.0
357,D DIESEL AUT TURBO Año Click » https:// 75 kms $ 50.000,1.0,0.0
358,Successful rode in all of main Germany class vehicles goals for finish,0.0,0.0
359,New post on my blog: bmw x5 manual transmission  ,0.0,0.0
360,New post on my blog: bmw m10 turbo  ,0.0,0.0
361,"This BMW M1 Was Hiding In A Garage For Years . -m1-hiding-garage-34-years/ … via Don't restore""... we call them Survivors left as is!""",0.0,0.0
362,I don't want Girl Meets World get cancelled I love the show. If they did more guest appearances BMW the show won't get cancelled,0.0,1.0
363,BEST BMW Resource   's of BMW cars and SUVs for sale and FREE updated hourly,0.0,0.0
364,(x33) <BMWGroup> En route to the end of the year.\nThe new M550i rive https:// IAEriEs.jpg …,0.0,0.0
365,I do not want my mama BMW ! I want my own car.,0.0,0.0
366,"BMW Series XI AWD Premium Black (2008)   New Run Flat Tires (all season, great",1.0,1.0
367,"dude, the is the best bmw imo bmw just can't replicate the engine sound of it. I went drifting in a supra and a skyline once",0.0,1.0
368,BMW E90 d HP NM to HP NM look,0.0,0.0
369,"Laverty: Tyco BMW can’t stop as Kawasaki, Ducati will... https://",0.0,0.0
370,Wow! Check out this BMW Series we just added: . s/3-7358735 …,0.0,0.0
371,BMW Series is now available. Take a look: . s/3-7358734 …,0.0,0.0
372,PREVIEW New BMW -Series ⇒ https://,0.0,0.0
373,BMW Z4 i sDrive dr SOLD BY CMC-Cars ⇒ https://,0.0,0.0
374,Contact Windhoek BMW i (local) Year Model: /2015 00KM Petrol Automatic N$320.000 (negotiable),0.0,0.0
375,BMW Financial Services offers you a choice of Finance and Insurance options to help you ride a new or used BMW .  ,0.0,0.0
376,BMW Releases Videos on the History of the Series  ,0.0,0.0
377,BMW -Series i i Series dr Coupe Gasoline L Cyl Mineral Gray Metallic   -19255-0/1?ff3=2&toolid=10039&campid=5337386977&item=291983331658&vectorid=229466&lgeo=1&utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
378,BMW -Series i rive i rive Series dr Sedan Automatic Gasoline L Cyl Jet Black   -19255-0/1?ff3=2&toolid=10039&campid=5337386977&item=291983331536&vectorid=229466&lgeo=1&utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
379,"Sonoma County BMW i3 & Nissan LEAF Discounts Up To $15,500 (i3) & $15,000 (LEAF) … er, $31,500 & $31,000 ( ... -   bmw-i3-nissan-leaf-discounts-up-to-15500-i3-15000-leaf-er-31500-31000-somewhat-impossibly-2/ …",0.0,0.0
380,"Sonoma County BMW i3 & Nissan LEAF Discounts Up To $15,500 (i3) & $15,000 (LEAF) … er, $31,500 & $31,000 ( ... -   bmw-i3-nissan-leaf-discounts-up-to-15500-i3-15000-leaf-er-31500-31000-somewhat-impossibly/ …",0.0,0.0
381,"BMW X5 model automatic diesel one hand ,000 km X- UK. Clean , leather seats call",0.0,0.0
382,"BMW i3 = In Europe In November, Mitsubishi Outlander PHEV = Jan–Nov -   rope-in-november-mitsubishi-outlander-phev-1-jan-nov-2016-2/ …",0.0,0.0
383,"BMW i3 = In Europe In November, Mitsubishi Outlander PHEV = Jan–Nov -   rope-in-november-mitsubishi-outlander-phev-1-jan-nov-2016/ …",0.0,0.0
384,and i love my bmw even more because its a soft top its really rare i only seen hard top and convertables,0.0,1.0
385,Selling my wheel for bmw for ! Find the deal on . The app is easy to use AND it's .  ,0.0,0.0
386,"The price for BMW Series is $14,990 now. Take a look: . s/3-7054144 …",0.0,0.0
387,Last time I posted that much money I bought a BMW,0.0,1.0
388,New post on my blog: bmw vegas  ,0.0,0.0
389,BMW F10 d HP NM to HP NM,0.0,0.0
390,BMW 's new motorcycle has a Batman look https:// via,0.0,1.0
391,BMW E90 M3 Sedan w/ Guerrilla Exhaust System! Valves open/closed! https:// さんから ｱｰｲｷｿ,0.0,0.0
392,"no, that's a poor persons bmw (says y/o BMW owner) s cars are very good, and less $$& to maintain",0.0,0.0
393,Tere Sang Yaara Ver { Rustam } Korean Mix HD Video Song by BMW BROS HD:   via,0.0,0.0
394,Stealthy ninja attack on Jack Brammer bmw,0.0,0.0
395,I liked a video   JP Performance BMW M4 Car Porn (I`m blue),0.0,0.0
396,bmw x3 trailer hitch  ,0.0,0.0
397,Keeler BMW ’s New Year’s resolutions? Check out our latest blog post:  ,0.0,0.0
398,bmw parts los angeles  ,0.0,0.0
399,New post on my blog: white bmw series  ,0.0,0.0
400,New post on my blog: bmw x4 m sport  ,0.0,0.0
401,New post on my blog: bmw x1 rive35i  ,0.0,0.0
402,New post on my blog: bmw vegas  ,0.0,0.0
403,New post on my blog: bmw vs infiniti  ,0.0,0.0
404,New post on my blog: bmw parts los angeles  ,0.0,0.0
405,Are fleets becoming increasingly varied?   |,0.0,1.0
406,Come get your savings today on a new BMW for the new year! to schedule an appt.… .,0.0,0.0
407,Just Pinned to Life is too short to drive boring things!: Diese BMW R1200R ist eine Hommag…  ,0.0,0.0
408,Just Pinned to Life is too short to drive boring things!: Diese BMW R1200R ist eine Hommag…  ,0.0,0.0
409,Just Pinned to Life is too short to drive boring things!: Diese BMW R1200R ist eine Hommag…  ,0.0,0.0
410,BMW X3 Used Cars Topsfield MA:   via,0.0,0.0
411,Bring in the new year with this BMW convertible!,0.0,0.0
412,BMW M8 Release Date &; Auto BMW Review  ,0.0,0.0
413,BMW M1 found in Italian garage after years |  ,0.0,0.0
414,Just in! We have recently added a BMW Series to our inventory. Check it out :  ,0.0,0.0
415,Why would you drive like a bitch if you have a BMW,2.0,0.0
416,Vender bmw . unda-mano/vender__bmw-3478304.htm?utm_source=Twitter&utm_medium=Twitter&utm_campaign=rsscuidatucoche …,0.0,0.0
417,"BMW Isetta can be yours for $65,000. Perfect size for my under foot yo.",0.0,0.0
418,BMW i Coupe Roof Spoiler New La Mans Blue . tic/twitter06/?id= …,0.0,0.0
419,Just in! We have recently added a BMW Series to our inventory. Check it out :  ,0.0,0.0
420,"For sale -> in , MD . C52D0G51161-2013-bmw-x5.php …",0.0,0.0
421,"You're forgetting the BMW behind our social media account (yes, those are his initials) https:// tatus/815268336175038465 …",0.0,1.0
422,Put together a dolly to move a bare E46 shell around for paint. …,0.0,1.0
423,BMW X5 dr SUV Gasoline L Cyl Donington Gray Metallic   -19255-0/1?ff3=2&toolid=10039&campid=5337386977&item=291983331498&vectorid=229466&lgeo=1&utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
424,BMW -Series i i Series dr Convertible Gasoline L STRAIGHT Cyl Platinum Bronze…   -19255-0/1?ff3=2&toolid=10039&campid=5337386977&item=291983331327&vectorid=229466&lgeo=1&utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
425,BMW M3 dr Sedan Gasoline L Cyl Jerez Black Metallic   -19255-0/1?ff3=2&toolid=10039&campid=5337386977&item=291983331246&vectorid=229466&lgeo=1&utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
426,BMW Reviews History of the Series in New Videos | Automobile Magazine  ,0.0,0.0
427,Just in! We have recently added a BMW Series to our inventory. Check it out :  ,0.0,0.0
428,"when /2 of BMW sluts says happy new year"" """,1.0,2.0
429,"Should you buy a used BMW i3? - Most people who buy EVs lease them, thanks to the increased tax i...  ",0.0,0.0
430,New post on my blog: bmw series dimensions  ,0.0,0.0
431,New post on my blog: bmw series hardtop convertible  ,0.0,0.0
432,New post on my blog: bmw x5 rive50i  ,0.0,0.0
433,New post on my blog: bmw series coupe  ,0.0,0.0
434,Best of Autoblog : Cosmo designed a car for just us girls and it sucks  ,0.0,0.0
435,"News: BMW i3 is best-selling European EV in November - In America, we’re quite hard on the BMW i3. It hasn...  ",0.0,0.0
436,"I'm at Gulf Coast BMW in South Houston, TX .",0.0,0.0
437,Thank you so much excellent customer service from Frank love my new car and fantastic service throughout,2.0,96.0
438,I just checked in at BMW with Download today!  ,0.0,0.0
439,For BMW X5 E53 -06 Left + Right Sides Passenger Wing Mirror Glass Blue Heated   CarTruckParts/social/lndng-st/twt/-item/?id=162340799744&ItemName=For+BMW+X5+E53+99-06+Left+++Right+Sides+Passenger+Wing+Mirror+Glass+Blue+Heated&utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
440,Driver who lost BMW in car park for SIX MONTHS 'faces £5000 ticket' after being reunited with vehicle -…  ,0.0,0.0
441,you know the gang trying to slide throu,1.0,0.0
442,"& ... tomorrow???? vs , vs definitely… .",0.0,0.0
443,South African BMW X5 Driver Learns Just How Cruel Karma Can Be... https://,0.0,0.0
444,not the best usp for a BMW,0.0,0.0
445,Just in! We have recently added a BMW Series to our inventory. Check it out :  ,0.0,0.0
446,"leadership by example, trust between teammates...",0.0,0.0
447,New post on my blog: used bmw columbus ohio  ,0.0,0.0
448,New post on my blog: bmw x5 custom  ,0.0,0.0
449,New post on my blog: bmw mini van  ,0.0,0.0
450,New post on my blog: bmw license plate bracket  ,0.0,0.0
451,bmw e36 i mit wenig km.   -19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5337973004&amp;item=172465932688&amp;vectorid=229487&amp;lgeo=1 …,0.0,0.0
452,Short History of BMW   of-bmw/ …,0.0,0.0
453,used bmw series convertible  ,0.0,0.0
454,bmw west houston service  ,0.0,0.0
455,The BMW M4 Coupe: One with the Machine.,0.0,0.0
456,"regress E=a+ bMW ; regress W = c+dMW then b/d is same as: regress E on W, instrumented by MW.",0.0,0.0
457,New post ( BMW Reviews History of the Series in New Videos) has been published on Auto Tuning Eert The ... NEWS &amp; ...,0.0,0.0
458,"This year was beautiful as far as material things go . I bought a iPhone , a Fitbit, and a MacBook and got a BMW as a grad gift lmao",0.0,0.0
459,"Driver who lost BMW in car park for SIX MONTHS 'faces £5,000 ticket' after being reunited…   t-bmw-in-car-park-for-six-months-faces-5000-ticket-after-being-reunited-with-vehicle …",0.0,0.0
460,BMW -Series i i Series New dr Sedan Automatic Gasoline L Cyl Mineral Gray…   -19255-0/1?ff3=2&toolid=10039&campid=5337386977&item=291983330963&vectorid=229466&lgeo=1&utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
461,BMW -Series i i Series dr Sedan Automatic Gasoline L Cyl Jet Black   -19255-0/1?ff3=2&toolid=10039&campid=5337386977&item=291983330845&vectorid=229466&lgeo=1&utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
462,Should you buy a used BMW i3?  ,0.0,0.0
463,Track-Ready -0 BMW Brake Test CORRECTED -- AFTER/DRIVE  ,0.0,0.0
464,i know where theres a door M3 for k so isnt that bad with bmw service history,0.0,0.0
465,"I can't find the garage door opener to get my BMW so I guess I'll just take the Bentley"" -Yosef Kony""",0.0,4.0
466,Custom & Clean! The BMW R nineT by Urban Motor   via   stupidDOPE.com,0.0,0.0
467,Custom & Clean! The BMW R nineT by Urban Motor   via   stupidDOPE.com,0.0,0.0
468,"Driver who lost BMW in car park for SIX MONTHS 'faces £5,000 ticket' after being reunited with vehicle . river-who-lost-bmw-car-9543141 …",0.0,0.0
469,Driver reunited with BMW after losing it in multi-storey car park SIX MONTHS ago . river-who-lost-bmw-car-9543141 …,8.0,6.0
470,BMW K100 custom by Russia's Z17customs _____________________ Cafe Racer Passion | Group:...  ,0.0,0.0
471,Should you buy a used BMW i3?  ,0.0,0.0
472,Barn Find: Rare BMW M1 left to rot in an Italian garage for years -   -bmw-m1-left-to-rot-in-an-italian-garage-for-34-years …,0.0,0.0
473,"My neighbor has a BMW , Range Rover, a Cadillac that's lifted, AND a Mercedes",0.0,1.0
474,BMW M5 Extended Merino Leather BMW M5 speed manual very rare colorcombo owner… https://,0.0,0.0
475,oh okay I remember watching BMW I just always thought Corpanga was a ship name people said lol,0.0,0.0
476,"BMW is one of the best car makers on the planet, yet it's not making full use of...   by via",0.0,0.0
477,"New post: Should you buy a used BMW i3?""   """,0.0,0.0
478,Buy BMW M3 or tune a i? - There is a common philosophy amongst BMW enthusiasts that BMW ’s M...   i,0.0,0.0
479,New post on my blog: bmw e46 angel eyes  ,0.0,0.0
480,New post on my blog: bmw championship parking  ,0.0,0.0
481,New post on my blog: bmw ci specs  ,0.0,0.0
482,New post on my blog: bmw ci convertible  ,0.0,0.0
483,New post on my blog: bmw i specs  ,0.0,0.0
484,bmw championship parking  ,0.0,0.0
485,"NEWS> BMW i3 is best-selling European EV in November - In America, we’re quite hard on the BMW i3. It hasn’t be...  ",0.0,1.0
486,Should you buy a used BMW i3? -  ,0.0,4.0
487,"Abaaah : RT HarvardBiz: BMW is one of the best car makers on the planet, yet it… https:// … )",0.0,0.0
488,"Listen, the next K X-Com game damn are BMW divers the raccoon again.",0.0,0.0
489,A Tiny Kitten Who Hid In the Bumper of a Pilot’s BMW Accidentally Becomes a Royal Navy Mascot   who-hid-in-the-bumper-of-a-pilots-bmw-accidentally-becomes-a-royal-navy-mascot/ … via,1.0,4.0
490,A Tiny Kitten Who Hid In the Bumper of a Pilot’s BMW Accidentally Becomes a Royal Navy Mascot  ,0.0,0.0
491,Also saw a young looking person do some nasty to their custom number plated BMW turning the corner in a car park,0.0,0.0
492,Just in! We have recently added a BMW Series to our inventory. Check it out: . s/3-7358141 …,0.0,0.0
493,Just in! We have recently added a BMW Series to our inventory. Check it out: . s/3-7358126 …,0.0,0.0
494,BMW DCT E92 M3 Custom Exhaust ⇒ https://,0.0,0.0
495,New BMW Series Could be revealed in Paris or Detroit  ,0.0,0.0
496,"A black /17 BMW 's what I want to drive in , but I don't want the phone calls/e-mails as I search for one on the last day of -_-",0.0,0.0
497,Thought I'd post on here that my orange series BMW was hit in Asda car park in Fratton this afternoon between...  ,0.0,0.0
